strike,moneyness,market,bsm,cev,heston,pinn_bsm,pinn_heston,err_bsm,err_cev,err_heston,err_pinn_bsm,err_pinn_hes
678.0,0.9165,70.0,76.8263,75.6399,75.6392,79.9768,62.3187,6.8263,5.6399,5.6392,9.9768,-7.6813
679.0,0.9179,64.12,75.9764,74.7643,74.7636,79.1315,61.3196,11.8564,10.6443,10.6436,15.0115,-2.8004
680.0,0.9192,80.0,75.13,73.892,73.8913,78.2898,60.3204,-4.87,-6.108,-6.1087,-1.7102,-19.6796
681.0,0.9206,65.77,74.2873,73.0232,73.0225,77.4517,59.3212,8.5173,7.2532,7.2525,11.6817,-6.4488
682.0,0.9219,55.6,73.4482,72.158,72.1572,76.6172,58.3221,17.8482,16.558,16.5572,21.0172,2.7221
683.0,0.9233,75.84,72.6128,71.2963,71.2955,75.7865,57.3229,-3.2272,-4.5437,-4.5445,-0.0535,-18.5171
684.0,0.9246,70.95,71.7811,70.4383,70.4375,74.9595,56.3237,0.8311,-0.5117,-0.5125,4.0095,-14.6263
685.0,0.926,72.3,70.9533,69.5841,69.5832,74.1363,55.3245,-1.3467,-2.7159,-2.7168,1.8363,-16.9755
686.0,0.9273,62.79,70.1294,68.7336,68.7327,73.317,54.3254,7.3394,5.9436,5.9427,10.527,-8.4646
687.0,0.9287,68.61,69.3094,67.887,67.8861,72.5018,53.3263,0.6994,-0.723,-0.7239,3.8918,-15.2837
688.0,0.93,65.15,68.4934,67.0444,67.0435,71.6904,52.3271,3.3434,1.8944,1.8935,6.5404,-12.8229
689.0,0.9314,51.84,67.6815,66.2058,66.2048,70.8831,51.328,15.8415,14.3658,14.3648,19.0431,-0.512
690.0,0.9327,69.53,66.8737,65.3712,65.3703,70.08,50.3288,-2.6563,-4.1588,-4.1597,0.55,-19.2012
691.0,0.9341,65.02,66.07,64.5409,64.5399,69.2809,49.3296,1.05,-0.4791,-0.4801,4.2609,-15.6904
695.0,0.9395,66.89,62.8981,61.2623,61.2612,66.1276,45.3329,-3.9919,-5.6277,-5.6288,-0.7624,-21.5571
700.0,0.9463,62.81,59.0334,57.2659,57.2647,62.2861,40.3372,-3.7766,-5.5441,-5.5453,-0.5239,-22.4728
705.0,0.953,58.34,55.2858,53.3903,53.3889,58.5618,35.3414,-3.0542,-4.9497,-4.9511,0.2218,-22.9986
710.0,0.9598,57.2,51.6613,49.6434,49.6419,54.9605,30.3456,-5.5387,-7.5566,-7.5581,-2.2395,-26.8544
715.0,0.9665,51.38,48.1653,46.0324,46.0307,51.4877,25.3498,-3.2147,-5.3476,-5.3493,0.1077,-26.0302
720.0,0.9733,48.13,44.8025,42.5638,42.562,48.1481,20.3539,-3.3275,-5.5662,-5.568,0.0181,-27.7761
725.0,0.9801,44.6,41.577,39.2434,39.2415,44.9459,15.3582,-3.023,-5.3566,-5.3585,0.3459,-29.2418
730.0,0.9868,40.92,38.492,36.076,36.074,41.8841,10.3623,-2.428,-4.844,-4.846,0.9641,-30.5577
735.0,0.9936,37.79,35.5502,33.0653,33.0632,38.9655,5.3665,-2.2398,-4.7247,-4.7268,1.1755,-32.4235
740.0,1.0003,34.16,32.7532,30.214,30.2119,36.1918,0.3707,-1.4068,-3.946,-3.9481,2.0318,-33.7893
745.0,1.0071,31.09,30.102,27.5238,27.5216,33.5638,0.0,-0.988,-3.5662,-3.5684,2.4738,-31.09
750.0,1.0139,27.78,27.5967,24.9952,24.9929,31.0817,0.0,-0.1833,-2.7848,-2.7871,3.3017,-27.78
755.0,1.0206,25.03,25.2365,22.6275,22.6252,28.7448,0.0,0.2065,-2.4025,-2.4048,3.7148,-25.03
760.0,1.0274,23.02,23.02,20.419,20.4168,26.5515,0.0,0.0,-2.601,-2.6032,3.5315,-23.02
765.0,1.0341,20.45,20.9449,18.3672,18.365,24.4996,0.0,0.4949,-2.0828,-2.085,4.0496,-20.45
770.0,1.0409,18.7,19.0083,16.4683,16.4662,22.5863,0.0,0.3083,-2.2317,-2.2338,3.8863,-18.7
