strike,moneyness,market,bsm,cev,heston,pinn_bsm,pinn_heston,err_bsm,err_cev,err_heston,err_pinn_bsm,err_pinn_hes
696.0,0.9409,45.09,49.5436,49.2389,49.2431,53.0473,37.7136,4.4536,4.1489,4.1531,7.9573,-7.3764
697.0,0.9422,44.3,48.6538,48.3372,48.3414,52.1626,36.7049,4.3538,4.0372,4.0414,7.8626,-7.5951
698.0,0.9436,47.47,47.7691,47.4403,47.4447,51.2829,35.6962,0.2991,-0.0297,-0.0253,3.8129,-11.7738
699.0,0.9449,46.35,46.8897,46.5486,46.553,50.4086,34.6876,0.5397,0.1986,0.203,4.0586,-11.6624
700.0,0.9463,47.0,46.0157,45.6621,45.6666,49.5396,33.6789,-0.9843,-1.3379,-1.3334,2.5396,-13.3211
701.0,0.9476,45.15,45.1474,44.7812,44.7857,48.6763,32.6702,-0.0026,-0.3688,-0.3643,3.5263,-12.4798
702.0,0.949,44.74,44.2848,43.9058,43.9104,47.8187,31.6615,-0.4552,-0.8342,-0.8296,3.0787,-13.0785
703.0,0.9503,43.9,43.4282,43.0363,43.041,46.9671,30.6529,-0.4718,-0.8637,-0.859,3.0671,-13.2471
704.0,0.9517,37.42,42.5777,42.1729,42.1776,46.1217,29.6441,5.1577,4.7529,4.7576,8.7017,-7.7759
705.0,0.953,43.3,41.7335,41.3157,41.3204,45.2826,28.6356,-1.5665,-1.9843,-1.9796,1.9826,-14.6644
706.0,0.9544,41.31,40.8958,40.4649,40.4696,44.45,27.6269,-0.4142,-0.8451,-0.8404,3.14,-13.6831
707.0,0.9557,41.32,40.0648,39.6207,39.6255,43.6239,26.6182,-1.2552,-1.6993,-1.6945,2.3039,-14.7018
708.0,0.9571,35.39,39.2406,38.7833,38.7881,42.8047,25.6095,3.8506,3.3933,3.3981,7.4147,-9.7805
709.0,0.9584,38.42,38.4233,37.9529,37.9577,41.9925,24.6008,0.0033,-0.4671,-0.4623,3.5725,-13.8192
710.0,0.9598,38.48,37.6132,37.1296,37.1344,41.1875,23.5922,-0.8668,-1.3504,-1.3456,2.7075,-14.8878
711.0,0.9611,38.0,36.8104,36.3138,36.3185,40.3897,22.5835,-1.1896,-1.6862,-1.6815,2.3897,-15.4165
712.0,0.9625,37.4,36.0152,35.5054,35.5102,39.5995,21.5748,-1.3848,-1.8946,-1.8898,2.1995,-15.8252
713.0,0.9638,33.87,35.2275,34.7048,34.7096,38.8169,20.5662,1.3575,0.8348,0.8396,4.9469,-13.3038
714.0,0.9652,34.36,34.4477,33.9122,33.9169,38.042,19.5575,0.0877,-0.4478,-0.4431,3.682,-14.8025
715.0,0.9665,35.14,33.6759,33.1276,33.1322,37.2753,18.5488,-1.4641,-2.0124,-2.0078,2.1353,-16.5912
716.0,0.9679,32.59,32.9121,32.3513,32.3559,36.5165,17.5401,0.3221,-0.2387,-0.2341,3.9265,-15.0499
717.0,0.9692,32.62,32.1567,31.5834,31.5879,35.7661,16.5314,-0.4633,-1.0366,-1.0321,3.1461,-16.0886
718.0,0.9706,32.4,31.4096,30.8241,30.8286,35.0241,15.5228,-0.9904,-1.5759,-1.5714,2.6241,-16.8772
719.0,0.9719,31.74,30.6712,30.0736,30.078,34.2907,14.5141,-1.0688,-1.6664,-1.662,2.5507,-17.2259
720.0,0.9733,30.89,29.9414,29.3321,29.3364,33.5659,13.5054,-0.9486,-1.5579,-1.5536,2.6759,-17.3846
721.0,0.9747,29.04,29.2205,28.5996,28.6039,32.8501,12.4968,0.1805,-0.4404,-0.4361,3.8101,-16.5432
722.0,0.976,28.76,28.5085,27.8764,27.8805,32.1432,11.4881,-0.2515,-0.8836,-0.8795,3.3832,-17.2719
723.0,0.9774,28.1,27.8056,27.1626,27.1666,31.4453,10.4795,-0.2944,-0.9374,-0.9334,3.3453,-17.6205
724.0,0.9787,28.18,27.112,26.4583,26.4622,30.7567,9.4708,-1.068,-1.7217,-1.7178,2.5767,-18.7092
725.0,0.9801,27.16,26.4277,25.7637,25.7675,30.0774,8.4621,-0.7323,-1.3963,-1.3925,2.9174,-18.6979
726.0,0.9814,25.19,25.7528,25.0789,25.0825,29.4076,7.4534,0.5628,-0.1111,-0.1075,4.2176,-17.7366
727.0,0.9828,24.9,25.0875,24.404,24.4075,28.7474,6.4447,0.1875,-0.496,-0.4925,3.8474,-18.4553
728.0,0.9841,25.03,24.4318,23.7392,23.7425,28.0967,5.436,-0.5982,-1.2908,-1.2875,3.0667,-19.594
729.0,0.9855,23.82,23.7859,23.0845,23.0877,27.4557,4.4274,-0.0341,-0.7355,-0.7323,3.6357,-19.3926
730.0,0.9868,23.7,23.1498,22.44,22.4431,26.8247,3.4187,-0.5502,-1.26,-1.2569,3.1247,-20.2813
731.0,0.9882,22.88,22.5235,21.8059,21.8088,26.2035,2.41,-0.3565,-1.0741,-1.0712,3.3235,-20.47
732.0,0.9895,21.23,21.9073,21.1822,21.185,25.5923,1.4014,0.6773,-0.0478,-0.045,4.3623,-19.8286
733.0,0.9909,20.8,21.3011,20.5691,20.5716,24.9911,0.3927,0.5011,-0.2309,-0.2284,4.1911,-20.4073
734.0,0.9922,19.98,20.7051,19.9666,19.9689,24.4001,0.0,0.7251,-0.0134,-0.0111,4.4201,-19.98
735.0,0.9936,20.6,20.1191,19.3747,19.3768,23.8192,0.0,-0.4809,-1.2253,-1.2232,3.2192,-20.6
736.0,0.9949,20.0,19.5434,18.7935,18.7955,23.2485,0.0,-0.4566,-1.2065,-1.2045,3.2485,-20.0
737.0,0.9963,19.35,18.978,18.2231,18.2248,22.6881,0.0,-0.372,-1.1269,-1.1252,3.3381,-19.35
738.0,0.9976,19.01,18.4228,17.6634,17.665,22.1379,0.0,-0.5872,-1.3466,-1.345,3.1279,-19.01
739.0,0.999,18.23,17.8779,17.1147,17.1161,21.5981,0.0,-0.3521,-1.1153,-1.1139,3.3681,-18.23
740.0,1.0003,17.6,17.3433,16.5768,16.5779,21.0686,0.0,-0.2567,-1.0232,-1.0221,3.4686,-17.6
741.0,1.0017,17.19,16.8191,16.0497,16.0507,20.5494,0.0,-0.3709,-1.1403,-1.1393,3.3594,-17.19
742.0,1.003,15.99,16.3052,15.5336,15.5343,20.0406,0.0,0.3152,-0.4564,-0.4557,4.0506,-15.99
743.0,1.0044,16.03,15.8017,15.0283,15.0289,19.542,0.0,-0.2283,-1.0017,-1.0011,3.512,-16.03
