strike,moneyness,market,bsm,cev,heston,pinn_bsm,pinn_heston,err_bsm,err_cev,err_heston,err_pinn_bsm,err_pinn_hes
682.0,0.9219,57.19,58.5601,58.5614,58.7337,60.6432,74.2368,1.3701,1.3714,1.5437,3.4532,17.0468
683.0,0.9233,55.89,57.5628,57.5642,57.7422,59.6488,73.262,1.6728,1.6742,1.8522,3.7588,17.372
684.0,0.9246,54.49,56.5657,56.5671,56.7484,58.6549,72.2876,2.0757,2.0771,2.2584,4.1649,17.7976
685.0,0.926,55.77,55.569,55.5704,55.7522,57.6613,71.3133,-0.201,-0.1996,-0.0178,1.8913,15.5433
686.0,0.9273,53.06,54.5726,54.5741,54.754,56.6679,70.3394,1.5126,1.5141,1.694,3.6079,17.2794
687.0,0.9287,52.16,53.5767,53.5781,53.7539,55.6751,69.366,1.4167,1.4181,1.5939,3.5151,17.206
688.0,0.93,52.35,52.5813,52.5826,52.7522,54.6827,68.3928,0.2313,0.2326,0.4022,2.3327,16.0428
689.0,0.9314,50.16,51.5865,51.5876,51.7492,53.691,67.4203,1.4265,1.4276,1.5892,3.531,17.2603
690.0,0.9327,51.03,50.5924,50.5932,50.7454,52.6999,66.4482,-0.4376,-0.4368,-0.2846,1.6699,15.4182
691.0,0.9341,48.11,49.599,49.5995,49.7412,51.7095,65.4769,1.489,1.4895,1.6312,3.5995,17.3669
692.0,0.9355,46.69,48.6065,48.6066,48.7371,50.7201,64.5062,1.9165,1.9166,2.0471,4.0301,17.8162
693.0,0.9368,46.37,47.615,47.6146,47.7336,49.7317,63.5366,1.245,1.2446,1.3636,3.3617,17.1666
694.0,0.9382,45.0,46.6247,46.6235,46.7313,48.7445,62.5678,1.6247,1.6235,1.7313,3.7445,17.5678
695.0,0.9395,45.51,45.6357,45.6336,45.7306,47.7584,61.6002,0.1257,0.1236,0.2206,2.2484,16.0902
696.0,0.9409,43.81,44.6481,44.6449,44.7323,46.7739,60.6339,0.8381,0.8349,0.9223,2.9639,16.8239
697.0,0.9422,41.92,43.6622,43.6576,43.7367,45.791,59.669,1.7422,1.7376,1.8167,3.871,17.749
698.0,0.9436,41.15,42.6781,42.672,42.7445,44.81,58.7058,1.5281,1.522,1.5945,3.66,17.5558
699.0,0.9449,40.03,41.696,41.6881,41.7562,43.8311,57.7446,1.666,1.6581,1.7262,3.8011,17.7146
700.0,0.9463,41.31,40.7163,40.7061,40.7723,42.8544,56.7854,-0.5937,-0.6039,-0.5377,1.5444,15.4754
701.0,0.9476,38.59,39.7392,39.7264,39.7933,41.8803,55.8285,1.1492,1.1364,1.2033,3.2903,17.2385
702.0,0.949,37.97,38.7648,38.7492,38.8196,40.909,54.8742,0.7948,0.7792,0.8496,2.939,16.9042
703.0,0.9503,36.63,37.7937,37.7746,37.8517,39.9408,53.9229,1.1637,1.1446,1.2217,3.3108,17.2929
704.0,0.9517,35.11,36.826,36.8031,36.8898,38.9762,52.9748,1.716,1.6931,1.7798,3.8662,17.8648
705.0,0.953,35.9,35.8621,35.8348,35.9344,38.0155,52.0303,-0.0379,-0.0652,0.0344,2.1155,16.1303
706.0,0.9544,35.37,34.9024,34.8702,34.9857,37.0588,51.0897,-0.4676,-0.4998,-0.3843,1.6888,15.7197
707.0,0.9557,33.36,33.9473,33.9096,34.0439,36.1067,50.1534,0.5873,0.5496,0.6839,2.7467,16.7934
708.0,0.9571,32.18,32.9972,32.9533,33.1093,35.1596,49.2219,0.8172,0.7733,0.9293,2.9796,17.0419
709.0,0.9584,32.7,32.0525,32.0019,32.182,34.218,48.2955,-0.6475,-0.6981,-0.518,1.518,15.5955
710.0,0.9598,31.35,31.1137,31.0556,31.2622,33.2823,47.3749,-0.2363,-0.2944,-0.0878,1.9323,16.0249
711.0,0.9611,30.75,30.1813,30.1149,30.35,32.3529,46.4603,-0.5687,-0.6351,-0.4,1.6029,15.7103
712.0,0.9625,29.11,29.2558,29.1804,29.4454,31.4304,45.5524,0.1458,0.0704,0.3354,2.3204,16.4424
713.0,0.9638,28.75,28.3376,28.2526,28.5486,30.5154,44.6516,-0.4124,-0.4974,-0.2014,1.7654,15.9016
714.0,0.9652,28.1,27.4274,27.3318,27.6596,29.6082,43.7587,-0.6726,-0.7682,-0.4404,1.5082,15.6587
715.0,0.9665,27.61,26.5257,26.4188,26.7784,28.7096,42.8739,-1.0843,-1.1912,-0.8316,1.0996,15.2639
716.0,0.9679,25.89,25.6331,25.514,25.9052,27.8199,41.9981,-0.2569,-0.376,0.0152,1.9299,16.1081
717.0,0.9692,24.89,24.7501,24.6181,25.04,26.94,41.1319,-0.1399,-0.2719,0.15,2.05,16.2419
718.0,0.9706,24.27,23.8773,23.7316,24.183,26.0704,40.2757,-0.3927,-0.5384,-0.087,1.8004,16.0057
719.0,0.9719,23.06,23.0154,22.8552,23.3341,25.2114,39.4302,-0.0446,-0.2048,0.2741,2.1514,16.3702
720.0,0.9733,21.3,22.1649,21.9895,22.4937,24.3641,38.5962,0.8649,0.6895,1.1937,3.0641,17.2962
721.0,0.9747,21.28,21.3265,21.1351,21.6619,23.5287,37.7743,0.0465,-0.1449,0.3819,2.2487,16.4943
722.0,0.976,20.5,20.5007,20.2927,20.8389,22.706,36.9648,0.0007,-0.2073,0.3389,2.206,16.4648
723.0,0.9774,20.16,19.6881,19.463,20.025,21.8964,36.1688,-0.4719,-0.697,-0.135,1.7364,16.0088
724.0,0.9787,19.04,18.8894,18.6466,19.2206,21.1008,35.3865,-0.1506,-0.3934,0.1806,2.0608,16.3465
725.0,0.9801,18.88,18.1051,17.8441,18.426,20.3196,34.6189,-0.7749,-1.0359,-0.454,1.4396,15.7389
726.0,0.9814,16.82,17.3358,17.0562,17.6417,19.5532,33.8663,0.5158,0.2362,0.8217,2.7332,17.0463
